date,pm10_avg,pm25_avg,aqi,aqi_category
2019-10-21,185.66666666666663,82.22857142857143,174.0,Moderate
2019-10-22,222.33333333333337,102.64285714285714,243.0,Poor
2019-10-23,316.0,162.0,333.0,Very Poor
2019-10-24,255.66666666666663,117.42857142857144,292.0,Poor
2019-10-25,228.33333333333337,131.0,309.0,Very Poor
2019-10-26,278.3333333333333,207.0,367.0,Very Poor
2019-10-27,537.3333333333334,340.42857142857144,437.0,Severe
2019-10-28,434.3333333333333,263.14285714285717,406.0,Severe
2019-10-29,423.0,231.0,386.0,Very Poor
2019-11-10,281.3333333333333,157.57142857142858,330.0,Very Poor
2019-11-11,498.0,339.7142857142857,437.0,Severe
2019-11-12,516.6666666666666,316.7142857142857,427.0,Severe
2019-11-13,536.0,300.2857142857143,421.0,Severe
2019-11-14,558.0,331.0,433.0,Severe
2019-11-15,263.0,148.42857142857142,323.0,Very Poor
2019-11-16,142.33333333333334,75.31428571428572,152.0,Moderate
2019-11-17,155.33333333333334,161.75714285714284,333.0,Very Poor
2019-11-18,185.66666666666663,103.07142857142856,244.0,Poor
2019-11-19,253.33333333333337,151.28571428571428,325.0,Very Poor
2019-11-20,308.6666666666667,187.1428571428571,352.0,Very Poor
2019-11-21,280.3333333333333,162.57142857142858,333.0,Very Poor
2019-11-22,204.33333333333337,109.64285714285714,266.0,Poor
2019-11-23,153.66666666666666,92.42857142857144,209.0,Poor
2019-11-24,192.0,102.55714285714284,242.0,Poor
2019-11-25,193.0,102.04285714285712,241.0,Poor
2019-11-26,115.76666666666668,57.05714285714286,95.0,Satisfactory
2019-11-27,49.76666666666667,29.9,50.0,Good
2019-11-28,77.46666666666667,43.385714285714286,73.0,Satisfactory
2019-11-29,140.33333333333334,78.21428571428571,161.0,Moderate
2019-11-30,171.33333333333334,95.12857142857142,218.0,Poor
2019-12-01,181.66666666666663,111.31428571428572,271.0,Poor
2019-12-02,199.0,113.72857142857144,279.0,Poor
2019-12-03,232.0,133.66666666666666,311.0,Very Poor
2019-12-04,347.3333333333333,222.16666666666663,379.0,Very Poor
2019-12-05,331.0,202.57142857142856,364.0,Very Poor
2019-12-06,303.0,201.0,363.0,Very Poor
2019-12-07,315.3333333333333,213.16666666666663,372.0,Very Poor
2019-12-08,287.3333333333333,191.33333333333337,355.0,Very Poor
2019-12-09,309.0,186.0,351.0,Very Poor
2019-12-10,385.6666666666667,245.1428571428571,396.0,Very Poor
2019-12-11,370.6666666666667,239.8571428571429,392.0,Very Poor
2019-12-12,107.33333333333331,74.74285714285715,150.0,Moderate
2019-12-13,125.76666666666668,64.25,115.0,Moderate
2019-12-14,138.33333333333334,75.23333333333333,151.0,Moderate
2019-12-15,117.33333333333331,66.48333333333333,122.0,Moderate
2019-12-16,117.33333333333331,69.35000000000001,132.0,Moderate
2019-12-17,201.33333333333337,114.0,280.0,Poor
2019-12-18,349.6666666666667,211.16666666666663,370.0,Very Poor
2019-12-19,463.0,271.6666666666667,410.0,Severe
2019-12-20,359.6666666666667,212.16666666666663,371.0,Very Poor
2019-12-21,170.0,120.86666666666667,302.0,Very Poor
2019-12-22,201.66666666666663,138.5,315.0,Very Poor
2019-12-23,390.0,216.66666666666663,375.0,Very Poor
2019-12-24,242.66666666666663,135.75,313.0,Very Poor
2019-12-25,273.0,173.33333333333334,342.0,Very Poor
2019-12-26,367.0,207.0,367.0,Very Poor
2019-12-27,437.5,248.5,399.0,Very Poor
2019-12-28,491.0,292.3333333333333,418.0,Severe
2019-12-29,473.0,270.0,409.0,Severe
2019-12-30,350.5,216.5,374.0,Very Poor
2019-12-31,540.0,368.5,448.0,Severe
2020-01-01,332.6666666666667,287.3333333333333,416.0,Severe
2020-01-02,290.0,209.33333333333337,369.0,Very Poor
2020-01-03,318.6666666666667,191.33333333333337,355.0,Very Poor
2020-01-04,268.0,149.66666666666666,324.0,Very Poor
2020-01-05,221.66666666666663,144.66666666666666,320.0,Very Poor
2020-01-06,162.66666666666666,106.48333333333332,255.0,Poor
2020-01-07,131.66666666666666,91.2,205.0,Poor
2020-01-08,142.0,76.5,155.0,Moderate
2020-01-09,187.33333333333337,101.78333333333336,240.0,Poor
2020-01-10,194.33333333333337,113.01666666666668,277.0,Poor
2020-01-11,254.0,162.0,333.0,Very Poor
2020-01-12,310.6666666666667,181.83333333333337,348.0,Very Poor
2020-01-13,168.33333333333334,96.4,222.0,Poor
2020-01-14,164.0,91.48333333333332,206.0,Poor
2020-01-15,175.66666666666666,106.71666666666664,256.0,Poor
2020-01-16,155.66666666666666,88.26666666666667,194.0,Moderate
2020-01-17,195.66666666666663,107.41666666666669,258.0,Poor
2020-01-18,179.33333333333334,101.81666666666666,240.0,Poor
2020-01-19,210.66666666666663,111.45,272.0,Poor
2020-01-20,292.6666666666667,171.16666666666666,340.0,Very Poor
2020-01-21,291.6666666666667,161.83333333333334,333.0,Very Poor
2020-01-22,125.66666666666669,60.35,102.0,Moderate
2020-01-23,135.5,61.48333333333333,106.0,Moderate
2020-01-24,235.66666666666663,113.8,280.0,Poor
2020-01-25,303.3333333333333,170.16666666666666,339.0,Very Poor
2020-01-26,353.6666666666667,180.0,347.0,Very Poor
2020-01-27,147.33333333333334,96.9,224.0,Poor
2020-01-28,140.66666666666666,61.98333333333334,108.0,Moderate
2020-01-29,164.66666666666666,70.51666666666667,136.0,Moderate
2020-01-30,156.33333333333334,70.23333333333333,135.0,Moderate
2020-01-31,187.66666666666663,87.95,193.0,Moderate
2020-02-01,192.66666666666663,89.86666666666667,200.0,Moderate
2020-02-02,220.33333333333337,105.93333333333334,254.0,Poor
2020-02-03,341.6666666666667,154.5,327.0,Very Poor
2020-02-04,251.66666666666663,127.66666666666669,307.0,Very Poor
2020-02-05,192.66666666666663,93.93333333333334,214.0,Poor
2020-02-06,342.0,170.83333333333334,340.0,Very Poor
2020-02-07,206.0,111.13333333333333,271.0,Poor
2020-02-08,241.0,127.55,307.0,Very Poor
2020-02-09,284.3333333333333,145.5,320.0,Very Poor
2020-02-10,307.6666666666667,155.5,328.0,Very Poor
2020-02-11,284.3333333333333,134.66666666666666,312.0,Very Poor
2020-02-12,168.66666666666666,71.43333333333334,139.0,Moderate
2020-02-13,156.66666666666666,60.68333333333334,103.0,Moderate
2020-02-14,160.0,58.333333333333336,97.0,Satisfactory
2020-02-15,217.33333333333337,96.0,221.0,Poor
2020-02-16,202.0,123.05,303.0,Very Poor
2020-02-17,215.33333333333337,92.26666666666668,208.0,Poor
2020-02-18,264.0,114.9,283.0,Poor
2020-02-19,195.33333333333337,81.43333333333334,172.0,Moderate
2020-02-20,105.03333333333336,57.583333333333336,96.0,Satisfactory
2020-02-21,108.83333333333331,58.76666666666667,98.0,Satisfactory
2020-02-22,154.0,90.46666666666664,203.0,Poor
2020-02-23,120.66666666666669,58.86666666666667,98.0,Satisfactory
2020-02-24,205.0,98.08333333333331,228.0,Poor
2020-02-25,223.0,116.66666666666669,289.0,Poor
2020-02-26,171.66666666666666,82.81666666666666,176.0,Moderate
2020-02-27,130.33333333333334,69.66666666666667,133.0,Moderate
2020-02-28,95.43333333333334,51.98333333333333,87.0,Satisfactory
2020-02-29,81.89999999999999,35.75,60.0,Satisfactory
2020-03-01,180.66666666666663,82.3,175.0,Moderate
2020-03-02,157.0,73.60000000000001,146.0,Moderate
2020-03-03,177.33333333333334,63.85,114.0,Moderate
2020-03-04,59.76666666666667,29.3,49.0,Good
2020-03-05,32.166666666666664,16.8,28.0,Good
2020-03-06,75.43333333333334,32.18333333333333,55.0,Satisfactory
2020-03-07,163.66666666666666,69.81666666666666,133.0,Moderate
2020-03-08,113.36666666666667,43.96666666666667,74.0,Satisfactory
2020-03-09,154.66666666666666,67.08333333333333,124.0,Moderate
2020-03-10,98.86666666666667,46.95,79.0,Satisfactory
2020-03-11,144.0,48.666666666666664,81.0,Satisfactory
2020-03-12,167.66666666666666,53.95,90.0,Satisfactory
2020-03-13,72.36666666666667,34.25,58.0,Satisfactory
2020-03-14,105.66666666666669,45.583333333333336,76.0,Satisfactory
2020-03-15,132.0,48.85,82.0,Satisfactory
2020-03-16,144.33333333333334,52.73333333333333,88.0,Satisfactory
2020-03-17,149.66666666666666,60.03333333333333,101.0,Moderate
2020-03-18,147.66666666666666,66.53333333333333,123.0,Moderate
2020-03-19,178.0,74.51666666666667,149.0,Moderate
2020-03-20,156.0,60.6,103.0,Moderate
2020-03-21,114.66666666666669,64.36666666666666,115.0,Moderate
2020-03-22,97.53333333333336,53.4,89.0,Satisfactory
2020-03-23,105.23333333333332,51.88333333333333,87.0,Satisfactory
2020-03-24,62.53333333333333,30.133333333333336,51.0,Satisfactory
2020-03-25,66.66666666666667,33.75,57.0,Satisfactory
2020-03-26,35.1,19.866666666666667,33.0,Good
2020-03-27,31.666666666666668,16.7,28.0,Good
2020-03-28,39.6,18.566666666666663,31.0,Good
2020-03-29,52.36666666666667,25.78333333333333,43.0,Good
2020-03-30,57.13333333333333,23.616666666666664,39.0,Good
2020-03-31,63.96666666666666,24.15,40.0,Good
2020-04-01,51.4,19.85,33.0,Good
2020-04-02,51.3,22.2,37.0,Good
2020-04-03,69.63333333333334,29.566666666666663,49.0,Good
2020-04-04,89.83333333333333,39.1,66.0,Satisfactory
2020-04-05,109.33333333333331,43.71666666666667,73.0,Satisfactory
2020-04-06,65.76666666666667,23.261666666666667,39.0,Good
2020-04-07,70.26666666666667,20.966666666666665,35.0,Good
2020-04-08,70.53333333333333,26.03333333333333,43.0,Good
2020-04-09,91.96666666666664,37.266666666666666,63.0,Satisfactory
2020-04-10,115.33333333333331,42.03333333333334,71.0,Satisfactory
2020-04-11,84.23333333333333,26.46666666666667,44.0,Good
2020-04-12,118.33333333333331,38.25,64.0,Satisfactory
2020-04-13,135.66666666666666,42.75,72.0,Satisfactory
2020-04-14,183.66666666666663,46.11666666666667,77.0,Satisfactory
2020-04-15,126.43333333333334,51.28333333333333,86.0,Satisfactory
2020-04-16,55.06666666666666,21.333333333333332,36.0,Good
2020-04-17,82.53333333333333,21.95,37.0,Good
2020-04-18,44.5,25.666666666666668,43.0,Good
2020-04-19,57.63333333333333,36.36666666666667,61.0,Satisfactory
2020-04-20,54.366666666666674,28.566666666666663,48.0,Good
2020-04-21,73.3,40.8,69.0,Satisfactory
2020-04-22,71.03333333333333,42.95,72.0,Satisfactory
2020-04-23,57.0,49.76666666666667,83.0,Satisfactory
2020-04-25,56.56666666666666,35.56666666666667,60.0,Satisfactory
2020-04-26,33.56666666666666,23.516666666666666,39.0,Good
2020-04-27,48.23333333333333,32.53333333333333,55.0,Satisfactory
2020-04-28,74.0,50.36666666666667,84.0,Satisfactory
2020-04-29,75.33333333333333,46.36666666666667,78.0,Satisfactory
2020-04-30,82.66666666666667,51.55,86.0,Satisfactory
2020-05-01,62.9,31.1,53.0,Satisfactory
2020-05-02,44.6,32.61666666666667,55.0,Satisfactory
2020-05-03,37.03333333333333,23.416666666666668,39.0,Good
2020-05-04,65.10000000000001,46.9,79.0,Satisfactory
2020-05-05,92.33333333333331,36.6,62.0,Satisfactory
2020-05-06,39.4,34.35,58.0,Satisfactory
2020-05-07,78.33333333333333,42.36666666666667,71.0,Satisfactory
2020-05-08,97.7,44.2,74.0,Satisfactory
2020-05-09,78.45,35.25,60.0,Satisfactory
2020-05-10,86.6,43.3,73.0,Satisfactory
2020-05-11,82.65,37.333333333333336,63.0,Satisfactory
2020-05-12,89.9,33.86666666666667,57.0,Satisfactory
2020-05-13,138.0,35.13333333333333,59.0,Satisfactory
2020-05-14,128.0,39.78333333333333,67.0,Satisfactory
2020-05-15,155.5,63.05,111.0,Moderate
2020-05-16,185.0,72.38,142.0,Moderate
2020-05-17,211.5,75.56,152.0,Moderate
2020-05-18,201.5,81.82000000000001,173.0,Moderate
2020-05-19,160.5,57.34,96.0,Satisfactory
2020-05-20,152.0,46.54,78.0,Satisfactory
2020-05-21,224.5,77.12,157.0,Moderate
2020-05-22,206.66666666666663,66.52000000000001,123.0,Moderate
2020-05-23,181.33333333333337,56.3,94.0,Satisfactory
2020-05-24,150.33333333333334,47.975,80.0,Satisfactory
2020-05-25,160.66666666666666,42.22,71.0,Satisfactory
2020-05-26,153.33333333333334,43.56,73.0,Satisfactory
2020-05-27,195.66666666666663,32.5,55.0,Satisfactory
2020-05-28,54.73333333333333,24.46,41.0,Good
2020-05-29,67.96666666666667,19.86,33.0,Good
2020-05-30,43.4,17.842000000000002,30.0,Good
2020-05-31,99.0,35.480000000000004,60.0,Satisfactory
2020-06-01,95.43333333333334,40.43333333333333,68.0,Satisfactory
2020-06-02,118.66666666666669,46.48333333333333,78.0,Satisfactory
2020-06-03,117.75,58.5,98.0,Satisfactory
2020-06-04,65.05,36.7,62.0,Satisfactory
2020-06-05,42.95,28.9,48.0,Good
2020-06-06,75.55,33.11666666666667,56.0,Satisfactory
2020-06-07,80.7,42.5,71.0,Satisfactory
2020-06-08,117.5,59.5,99.0,Satisfactory
2020-06-09,129.5,48.98333333333333,82.0,Satisfactory
2020-06-10,77.425,63.81666666666666,114.0,Moderate
2020-06-11,104.5,53.3,89.0,Satisfactory
2020-06-12,82.4,45.71666666666667,77.0,Satisfactory
2020-06-13,116.5,58.68333333333334,98.0,Satisfactory
2020-06-14,79.025,42.06666666666667,71.0,Satisfactory
2020-06-15,64.175,32.1,54.0,Satisfactory
2020-06-16,58.2,31.35,53.0,Satisfactory
2020-06-17,69.875,34.86666666666667,59.0,Satisfactory
2020-06-18,144.25,50.28333333333333,84.0,Satisfactory
2020-06-19,83.175,32.483333333333334,55.0,Satisfactory
2020-06-20,76.05,38.25,64.0,Satisfactory
2020-06-21,58.775,38.05,64.0,Satisfactory
2020-06-22,41.025,26.53333333333333,44.0,Good
2020-06-23,42.225,34.699999999999996,59.0,Satisfactory
2020-06-24,57.7,78.58333333333333,162.0,Moderate
2020-06-25,87.5,76.10000000000001,154.0,Moderate
2020-06-26,110.0,34.949999999999996,59.0,Satisfactory
2020-06-27,226.25,41.0,69.0,Satisfactory
2020-06-28,125.75,37.86666666666667,64.0,Satisfactory
2020-06-29,87.32000000000001,32.81666666666667,56.0,Satisfactory
2020-06-30,95.0,48.71666666666667,82.0,Satisfactory
2020-07-01,107.4,59.2,99.0,Satisfactory
2020-07-02,112.2,52.8,88.0,Satisfactory
2020-07-03,73.08,36.15,61.0,Satisfactory
2020-07-04,43.62,29.85,50.0,Good
2020-07-05,84.32000000000001,43.42,73.0,Satisfactory
2020-07-06,33.0,11.606666666666667,19.0,Good
2020-07-07,47.279999999999994,22.4,37.0,Good
2020-07-08,60.54,23.033333333333335,38.0,Good
2020-07-09,68.66,26.666666666666668,44.0,Good
2020-07-10,62.1,20.243333333333336,34.0,Good
2020-07-11,49.275,21.0,35.0,Good
2020-07-12,114.56,30.333333333333332,52.0,Satisfactory
2020-07-13,151.4,48.65,81.0,Satisfactory
2020-07-14,108.25,40.56,68.0,Satisfactory
2020-07-15,70.2,27.6,46.0,Good
2020-07-16,71.14,35.66166666666667,60.0,Satisfactory
2020-07-17,79.275,41.06,69.0,Satisfactory
2020-07-18,52.75,24.66,41.0,Good
2020-07-19,67.175,24.3,40.0,Good
2020-07-20,46.1,20.18,34.0,Good
2020-07-21,58.400000000000006,17.9,30.0,Good
2020-07-22,85.375,30.78,52.0,Satisfactory
2020-07-23,92.7,41.82,70.0,Satisfactory
2020-07-24,67.475,35.160000000000004,59.0,Satisfactory
2020-07-25,84.15,40.44,68.0,Satisfactory
2020-07-26,104.625,35.88,61.0,Satisfactory
2020-07-27,87.85,30.619999999999997,52.0,Satisfactory
2020-07-28,64.725,21.836,36.0,Good
2020-07-29,53.224999999999994,20.92,35.0,Good
2020-07-30,70.5,33.44,57.0,Satisfactory
2020-08-02,66.8,14.0,23.0,Good
2020-08-03,63.1,17.956,30.0,Good
2020-08-04,102.975,45.739999999999995,77.0,Satisfactory
2020-08-05,62.125,17.86,30.0,Good
2020-08-06,41.125,25.22,42.0,Good
2020-08-07,88.75,68.5,129.0,Moderate
2020-08-08,51.225,80.58,169.0,Moderate
2020-08-09,53.325,27.18,45.0,Good
2020-08-10,82.6,37.48,63.0,Satisfactory
2020-08-11,63.25,50.4064,84.0,Satisfactory
2020-08-12,23.275,18.08,30.0,Good
2020-08-13,40.4,20.78,35.0,Good
2020-08-14,49.9,30.32,52.0,Satisfactory
2020-08-15,46.725,25.14,42.0,Good
2020-08-16,46.83,7.600000000000001,13.0,Good
2020-08-17,59.08,27.203333333333333,45.0,Good
2020-08-18,39.760000000000005,18.34,31.0,Good
2020-08-19,49.06,19.73,33.0,Good
2020-08-20,50.84,24.6,41.0,Good
2020-08-21,46.66,19.9,33.0,Good
2020-08-22,40.48,21.325000000000003,36.0,Good
2020-08-23,32.019999999999996,17.16333333333333,29.0,Good
2020-08-24,43.08,17.286666666666665,29.0,Good
2020-08-25,62.42,19.3,32.0,Good
2020-08-26,49.6,20.151666666666667,34.0,Good
2020-08-27,64.16,57.38333333333333,96.0,Satisfactory
2020-08-28,79.84,30.46666666666667,52.0,Satisfactory
2020-08-29,53.5,19.26,32.0,Good
2020-08-30,26.380000000000003,5.0600000000000005,8.0,Good
2020-08-31,46.3,17.733333333333334,30.0,Good
2020-09-01,55.739999999999995,20.383333333333333,34.0,Good
2020-09-02,68.56,31.031666666666663,53.0,Satisfactory
2020-09-03,73.32000000000001,34.483333333333334,58.0,Satisfactory
2020-09-04,70.52000000000001,30.75,52.0,Satisfactory
2020-09-05,53.08,27.2,45.0,Good
2020-09-06,54.67999999999999,37.56666666666667,63.0,Satisfactory
2020-09-07,66.97999999999999,15.28,25.0,Good
2020-09-08,114.86,53.5,89.0,Satisfactory
2020-09-09,117.02,55.1,92.0,Satisfactory
2020-09-10,143.7,63.220000000000006,112.0,Moderate
2020-09-11,147.14,70.43333333333334,135.0,Moderate
2020-09-12,145.2,65.08333333333333,118.0,Moderate
2020-09-13,160.0,70.16666666666667,135.0,Moderate
2020-09-14,141.6,66.88333333333334,124.0,Moderate
2020-09-15,151.4,67.13333333333334,125.0,Moderate
2020-09-16,163.2,111.23333333333332,271.0,Poor
2020-09-17,107.98,40.03333333333333,67.0,Satisfactory
2020-09-18,122.2,52.849999999999994,88.0,Satisfactory
2020-09-19,149.2,64.78333333333335,117.0,Moderate
2020-09-20,146.2,60.35,102.0,Moderate
2020-09-21,93.44,38.8,65.0,Satisfactory
2020-09-22,67.24,25.186666666666667,42.0,Good
2020-09-23,90.64,33.050000000000004,56.0,Satisfactory
2020-09-24,189.8,62.6,110.0,Moderate
2020-09-25,179.4,66.31666666666666,122.0,Moderate
2020-09-26,124.42,38.96666666666667,66.0,Satisfactory
2020-09-27,206.4,62.61666666666667,110.0,Moderate
2020-09-28,199.4,64.66666666666667,116.0,Moderate
2020-09-29,173.0,52.53333333333333,88.0,Satisfactory
2020-09-30,169.76,71.66666666666667,140.0,Moderate
2020-10-01,201.8,74.58333333333333,149.0,Moderate
2020-10-02,200.4,74.01666666666667,147.0,Moderate
2020-10-03,220.75,118.32,294.0,Poor
2020-10-04,224.0,77.8,160.0,Moderate
2020-10-05,208.2,80.11666666666666,167.0,Moderate
2020-10-06,221.2,89.71666666666665,199.0,Moderate
2020-10-07,218.0,85.53333333333335,185.0,Moderate
2020-10-08,207.0,84.36666666666666,181.0,Moderate
2020-10-09,217.6,77.91666666666667,160.0,Moderate
2020-10-10,209.4,88.16666666666667,194.0,Moderate
2020-10-11,263.0,120.66666666666669,302.0,Very Poor
2020-10-12,242.8,114.63333333333333,282.0,Poor
2020-10-13,232.4,122.5,303.0,Very Poor
2020-10-14,326.6,164.33333333333334,335.0,Very Poor
2020-10-15,253.2,104.93333333333334,250.0,Poor
2020-10-16,282.8,119.66666666666669,299.0,Poor
2020-10-17,230.2,94.73333333333332,217.0,Poor
2020-10-18,224.4,90.75,203.0,Poor
2020-10-19,266.0,105.76666666666668,253.0,Poor
2020-10-20,300.4,110.71666666666664,269.0,Poor
2020-10-21,358.2,148.16666666666666,322.0,Very Poor
2020-10-22,401.4,192.5,356.0,Very Poor
2020-10-23,369.6,172.66666666666666,341.0,Very Poor
2020-10-24,363.0,186.33333333333337,352.0,Very Poor
2020-10-25,356.4,174.33333333333334,342.0,Very Poor
2020-10-26,335.0,147.0,322.0,Very Poor
2020-10-27,362.2,178.33333333333334,345.0,Very Poor
2020-10-28,418.2,225.33333333333337,381.0,Very Poor
2020-10-29,382.0,192.5,356.0,Very Poor
2020-10-30,452.4,257.3333333333333,404.0,Severe
2020-10-31,279.8,165.0,335.0,Very Poor
2020-11-01,301.2,134.33333333333334,312.0,Very Poor
2020-11-02,332.6,178.83333333333334,346.0,Very Poor
2020-11-03,560.6,291.6666666666667,418.0,Severe
2020-11-04,448.0,247.16666666666663,398.0,Very Poor
2020-11-05,456.6,249.16666666666663,399.0,Very Poor
2020-11-06,543.2,325.0,431.0,Severe
2020-11-07,546.6,353.3333333333333,442.0,Severe
2020-11-08,721.6,458.5,484.0,Severe
2020-11-09,724.6,450.0,480.0,Severe
2020-11-10,363.2,162.33333333333334,333.0,Very Poor
2020-11-11,341.0,147.0,322.0,Very Poor
2020-11-12,329.2,144.43333333333334,320.0,Very Poor
2020-11-13,580.6,355.1666666666667,443.0,Severe
2020-11-14,463.6,262.03333333333336,406.0,Severe
2020-11-15,134.2,75.85,153.0,Moderate
2020-11-16,135.4,69.64999999999999,133.0,Moderate
2020-11-17,169.8,92.5,209.0,Poor
2020-11-18,227.0,116.5,288.0,Poor
2020-11-19,215.8,120.66666666666669,302.0,Very Poor
2020-11-20,184.64,92.88333333333333,211.0,Poor
2020-11-21,217.4,116.7,289.0,Poor
2020-11-22,318.8,155.5,328.0,Very Poor
2020-11-23,379.8,181.8,348.0,Very Poor
2020-11-24,420.75,202.5,364.0,Very Poor
2020-11-25,203.4,130.1,309.0,Very Poor
2020-11-26,139.22,60.26666666666667,102.0,Moderate
2020-11-27,196.8,90.95,204.0,Poor
2020-11-28,223.75,100.18,235.0,Poor
2020-11-29,281.2,139.16666666666666,316.0,Very Poor
2020-11-30,388.0,187.83333333333337,353.0,Very Poor
2020-12-01,345.4,180.0,347.0,Very Poor
2020-12-02,279.0,147.86666666666667,322.0,Very Poor
2020-12-03,360.4,192.8166666666667,356.0,Very Poor
2020-12-04,342.0,193.61666666666667,357.0,Very Poor
2020-12-05,380.2,201.5,363.0,Very Poor
2020-12-06,421.4,235.83333333333337,389.0,Very Poor
2020-12-07,368.0,206.0,366.0,Very Poor
2020-12-08,364.4,177.16666666666666,345.0,Very Poor
2020-12-09,261.4,121.83333333333331,302.0,Very Poor
2020-12-10,274.8,127.08333333333331,306.0,Very Poor
2020-12-13,129.0,70.13333333333333,134.0,Moderate
2020-12-14,185.0,107.05,257.0,Poor
2020-12-15,183.8,101.11666666666667,238.0,Poor
2020-12-16,199.0,112.33333333333331,275.0,Poor
2020-12-17,229.4,100.58333333333331,236.0,Poor
2020-12-18,318.2,154.66666666666666,327.0,Very Poor
2020-12-19,290.8,138.5,315.0,Very Poor
2020-12-20,260.2,139.33333333333334,316.0,Very Poor
2020-12-21,443.8,192.83333333333337,356.0,Very Poor
2020-12-22,562.4,326.1666666666667,431.0,Severe
2020-12-23,464.2,253.33333333333337,402.0,Severe
2020-12-24,332.2,178.83333333333334,346.0,Very Poor
2020-12-25,327.6,166.33333333333334,336.0,Very Poor
2020-12-26,394.6,224.16666666666663,380.0,Very Poor
2020-12-27,271.8,105.8,253.0,Poor
2020-12-28,268.8,103.58333333333331,246.0,Poor
2020-12-29,220.4,121.01666666666668,302.0,Very Poor
2020-12-30,317.4,181.0,347.0,Very Poor
2020-12-31,568.2,324.3333333333333,430.0,Severe
2021-01-01,450.4,299.6666666666667,421.0,Severe
2021-01-02,120.62,78.48333333333333,162.0,Moderate
2021-01-03,112.5,74.25,148.0,Moderate
2021-01-04,80.88,50.23333333333334,84.0,Satisfactory
2021-01-05,167.6,106.95,257.0,Poor
2021-01-06,160.0,89.46666666666668,198.0,Moderate
2021-01-07,220.0,122.76666666666668,303.0,Very Poor
2021-01-08,208.4,113.55,279.0,Poor
2021-01-09,167.4,103.83333333333331,247.0,Poor
2021-01-10,157.2,92.2,208.0,Poor
2021-01-11,233.6,134.03333333333333,312.0,Very Poor
2021-01-12,340.8,196.1,359.0,Very Poor
2021-01-13,573.0,343.3333333333333,438.0,Severe
2021-01-14,560.0,328.6666666666667,432.0,Severe
2021-01-15,308.8,208.01666666666665,368.0,Very Poor
2021-01-16,245.0,167.26,337.0,Very Poor
2021-01-17,349.0,230.33333333333337,385.0,Very Poor
2021-01-18,352.2,209.66666666666663,369.0,Very Poor
2021-01-19,171.6,88.35000000000001,195.0,Moderate
2021-01-20,213.2,170.54999999999998,339.0,Very Poor
2021-01-21,337.4,205.5,366.0,Very Poor
2021-01-22,211.0,128.46666666666667,307.0,Very Poor
2021-01-23,291.6,162.86666666666667,334.0,Very Poor
2021-01-24,259.4,138.23333333333332,315.0,Very Poor
2021-01-25,270.6,142.23333333333332,318.0,Very Poor
2021-01-26,353.25,174.4,342.0,Very Poor
2021-02-04,191.2,77.93333333333332,160.0,Moderate
2021-02-05,147.2,75.75,153.0,Moderate
2021-02-06,201.4,99.61666666666667,233.0,Poor
2021-02-07,282.4,141.66666666666666,318.0,Very Poor
2021-02-08,324.6,160.66666666666666,332.0,Very Poor
2021-02-09,253.6,113.6,279.0,Poor
2021-02-10,275.6,155.5,328.0,Very Poor
2021-02-11,320.4,168.18333333333334,338.0,Very Poor
2021-02-12,243.8,148.15,322.0,Very Poor
2021-02-13,322.6,156.33333333333334,329.0,Very Poor
2021-02-14,357.2,199.5,362.0,Very Poor
2021-02-15,298.8,116.95,290.0,Poor
2021-02-16,291.2,120.23333333333332,301.0,Very Poor
2021-02-17,308.8,136.66666666666666,314.0,Very Poor
2021-02-18,278.6,135.20000000000002,313.0,Very Poor
2021-02-20,264.6,113.5,279.0,Poor
2021-02-21,245.4,105.38333333333333,252.0,Poor
2021-02-22,280.4,71.32000000000001,138.0,Moderate
2021-02-23,231.4,57.2,95.0,Satisfactory
2021-02-24,327.4,153.85,327.0,Very Poor
2021-02-25,243.2,97.31666666666666,225.0,Poor
2021-02-26,132.2,56.1,94.0,Satisfactory
2021-02-28,219.2,70.18333333333334,135.0,Moderate
2021-03-01,189.8,59.06666666666666,98.0,Satisfactory
2021-03-02,156.8,60.48,103.0,Moderate
2021-03-03,347.6,154.2,327.0,Very Poor
2021-03-04,211.2,83.7,179.0,Moderate
2021-03-05,242.0,72.2,141.0,Moderate
2021-03-06,285.6,99.03333333333336,231.0,Poor
2021-03-07,253.6,96.2,221.0,Poor
2021-03-08,308.4,126.3,306.0,Very Poor
2021-03-09,292.6,99.46666666666664,232.0,Poor
2021-03-10,338.0,100.6,236.0,Poor
2021-03-11,184.0,40.8,69.0,Satisfactory
2021-03-12,263.5,66.06666666666666,121.0,Moderate
2021-03-13,200.5,68.53333333333335,129.0,Moderate
2021-03-14,256.0,75.66666666666667,153.0,Moderate
2021-03-15,311.0,83.03333333333335,177.0,Moderate
2021-03-16,364.0,85.13333333333334,184.0,Moderate
2021-03-17,437.0,128.33333333333334,307.0,Very Poor
2021-03-18,179.0,45.75,77.0,Satisfactory
2021-03-19,278.5,72.3,142.0,Moderate
2021-03-20,330.0,105.56666666666666,252.0,Poor
2021-03-21,229.0,67.76666666666667,127.0,Moderate
2021-03-22,264.0,108.93333333333334,263.0,Poor
2021-03-23,281.0,72.56666666666666,142.0,Moderate
2021-03-24,159.0,59.23333333333333,99.0,Satisfactory
2021-03-25,228.0,59.35,99.0,Satisfactory
2021-03-26,276.0,102.45,242.0,Poor
2021-03-27,506.0,203.0,364.0,Very Poor
2021-03-28,267.5,76.35,155.0,Moderate
