date,pm10_avg,pm25_avg,aqi,aqi_category,aqi_source,temp_max,temp_min,temp_mean,wind_speed_max,wind_speed_mean,humidity_mean,precipitation,air_pollution_Delhi,N95_mask,air_purifier,breathing_problem,AQI_Delhi,year,month,season
2020-11-06,543.2,325.0,431.0,Severe,openaq_computed,29.5,14.15,21.36,15.14,10.3,42.43,0.0,40.0,0.0,36,0.0,13.0,2020,11,Post-Monsoon
2020-11-07,546.6,353.3333333333333,442.0,Severe,openaq_computed,29.2,12.6,21.48,8.94,5.63,45.46,0.0,35.0,66.0,43,0.0,12.0,2020,11,Post-Monsoon
2020-11-08,721.6,458.5,484.0,Severe,openaq_computed,28.65,12.7,20.94,11.09,7.06,52.29,0.0,40.0,0.0,66,0.0,16.0,2020,11,Post-Monsoon
2020-11-09,724.6,450.0,480.0,Severe,openaq_computed,27.7,15.25,21.09,10.5,6.04,57.26,0.0,89.0,98.0,99,0.0,37.0,2020,11,Post-Monsoon
2020-11-10,363.2,162.33333333333334,333.0,Very Poor,openaq_computed,27.7,14.5,20.61,10.82,7.73,62.24,0.0,68.0,0.0,100,0.0,35.0,2020,11,Post-Monsoon
2020-11-11,341.0,147.0,322.0,Very Poor,openaq_computed,27.25,13.85,20.95,11.27,5.92,57.97,0.0,51.0,0.0,68,0.0,26.0,2020,11,Post-Monsoon
2020-11-12,329.2,144.43333333333334,320.0,Very Poor,openaq_computed,27.15,13.4,21.03,8.12,5.09,53.07,0.0,28.0,0.0,51,0.0,17.0,2020,11,Post-Monsoon
2020-11-13,580.6,355.1666666666667,443.0,Severe,openaq_computed,27.85,14.2,20.43,9.11,6.1,54.52,0.0,0.0,0.0,48,0.0,15.0,2020,11,Post-Monsoon
2020-11-14,463.6,262.03333333333336,406.0,Severe,openaq_computed,29.0,15.8,21.14,20.12,14.18,61.19,4.2,92.0,0.0,74,0.0,58.0,2020,11,Post-Monsoon
2020-11-15,134.2,75.85,153.0,Moderate,openaq_computed,25.1,16.2,19.48,16.92,9.68,79.23,8.2,100.0,0.0,66,0.0,100.0,2020,11,Post-Monsoon
2020-11-16,135.4,69.64999999999999,133.0,Moderate,openaq_computed,24.1,14.45,18.69,11.71,8.31,73.51,0.0,74.0,84.0,37,0.0,43.0,2020,11,Post-Monsoon
2020-11-17,169.8,92.5,209.0,Poor,openaq_computed,23.8,13.5,17.83,8.53,7.04,67.9,0.0,31.0,78.0,26,0.0,18.0,2020,11,Post-Monsoon
2020-11-18,227.0,116.5,288.0,Poor,openaq_computed,23.2,12.7,17.22,9.53,6.72,63.17,0.0,24.0,61.0,20,0.0,13.0,2020,11,Post-Monsoon
2020-11-19,215.8,120.66666666666669,302.0,Very Poor,openaq_computed,23.55,11.25,16.49,16.32,11.24,57.54,0.0,0.0,64.0,24,0.0,10.0,2020,11,Post-Monsoon
2020-11-20,184.64,92.88333333333333,211.0,Poor,openaq_computed,22.6,11.55,16.34,21.9,14.15,52.47,0.0,0.0,72.0,18,100.0,10.0,2020,11,Post-Monsoon
2020-11-21,217.4,116.7,289.0,Poor,openaq_computed,22.6,10.0,15.79,13.04,9.93,52.94,0.0,0.0,62.0,13,0.0,10.0,2020,11,Post-Monsoon
2020-11-22,318.8,155.5,328.0,Very Poor,openaq_computed,23.1,9.0,15.84,11.3,5.82,57.85,0.0,0.0,100.0,22,99.0,10.0,2020,11,Post-Monsoon
2020-11-23,379.8,181.8,348.0,Very Poor,openaq_computed,23.0,9.75,16.13,11.17,7.19,62.04,0.0,0.0,74.0,16,0.0,7.0,2020,11,Post-Monsoon
2020-11-24,420.75,202.5,364.0,Very Poor,openaq_computed,22.1,13.7,17.02,14.53,8.98,63.53,0.0,0.0,0.0,14,0.0,10.0,2020,11,Post-Monsoon
2020-11-25,203.4,130.1,309.0,Very Poor,openaq_computed,22.45,13.45,17.26,12.31,7.68,68.52,0.7,28.0,67.0,21,0.0,11.0,2020,11,Post-Monsoon
2020-11-26,139.22,60.26666666666667,102.0,Moderate,openaq_computed,24.1,12.25,17.31,15.19,12.16,66.71,0.0,0.0,0.0,16,0.0,8.0,2020,11,Post-Monsoon
2020-11-27,196.8,90.95,204.0,Poor,openaq_computed,23.8,11.2,16.45,14.87,11.43,63.09,0.0,0.0,0.0,10,0.0,6.0,2020,11,Post-Monsoon
2020-11-28,223.75,100.18,235.0,Poor,openaq_computed,23.35,9.75,15.55,11.37,8.66,63.64,0.0,37.0,64.0,12,0.0,6.0,2020,11,Post-Monsoon
2020-11-29,281.2,139.16666666666666,316.0,Very Poor,openaq_computed,23.95,10.0,16.21,10.7,7.5,64.73,0.0,0.0,0.0,12,0.0,5.0,2020,11,Post-Monsoon
2020-11-30,388.0,187.83333333333337,353.0,Very Poor,openaq_computed,24.45,10.1,16.57,11.17,7.67,69.28,0.0,0.0,0.0,11,0.0,5.0,2020,11,Post-Monsoon
2020-12-01,345.4,180.0,347.0,Very Poor,openaq_computed,25.6,10.95,17.67,14.99,10.14,66.53,0.0,0.0,65.0,7,0.0,5.0,2020,12,Winter
2020-12-02,279.0,147.86666666666667,322.0,Very Poor,openaq_computed,25.45,11.55,18.5,9.42,6.26,64.43,0.0,0.0,0.0,11,0.0,3.0,2020,12,Winter
2020-12-03,360.4,192.8166666666667,356.0,Very Poor,openaq_computed,26.75,11.35,18.64,11.09,7.53,64.21,0.0,0.0,0.0,7,0.0,3.0,2020,12,Winter
2020-12-04,342.0,193.61666666666667,357.0,Very Poor,openaq_computed,26.45,13.1,18.92,11.92,10.18,67.61,0.0,0.0,0.0,0,0.0,3.0,2020,12,Winter
2020-12-05,380.2,201.5,363.0,Very Poor,openaq_computed,26.7,13.6,18.96,10.37,6.85,71.43,0.0,0.0,0.0,9,0.0,4.0,2020,12,Winter
2020-12-06,421.4,235.83333333333337,389.0,Very Poor,openaq_computed,25.95,13.0,18.38,12.07,9.43,74.38,0.0,0.0,0.0,100,,85.0,2020,12,Winter
2020-12-07,368.0,206.0,366.0,Very Poor,openaq_computed,25.55,11.7,18.24,9.98,6.79,73.13,0.0,0.0,0.0,59,,68.0,2020,12,Winter
2020-12-08,364.4,177.16666666666666,345.0,Very Poor,openaq_computed,26.0,12.45,19.43,9.73,5.68,67.5,0.0,0.0,0.0,50,,45.0,2020,12,Winter
2020-12-09,261.4,121.83333333333331,302.0,Very Poor,openaq_computed,26.25,13.05,18.65,9.5,7.74,68.47,0.0,0.0,20.0,49,,53.0,2020,12,Winter
2020-12-10,274.8,127.08333333333331,306.0,Very Poor,openaq_computed,25.4,13.0,18.88,9.53,6.78,70.2,0.2,0.0,0.0,62,,42.0,2020,12,Winter
2020-12-13,129.0,70.13333333333333,134.0,Moderate,openaq_computed,19.8,8.35,12.63,13.55,9.69,70.52,0.0,100.0,0.0,83,,78.0,2020,12,Winter
2020-12-14,185.0,107.05,257.0,Poor,openaq_computed,18.45,6.35,11.29,11.27,8.7,71.61,0.0,0.0,0.0,49,,59.0,2020,12,Winter
2020-12-15,183.8,101.11666666666667,238.0,Poor,openaq_computed,18.8,6.75,11.48,15.04,10.52,70.09,0.0,0.0,0.0,0,,51.0,2020,12,Winter
2020-12-16,199.0,112.33333333333331,275.0,Poor,openaq_computed,16.4,5.25,10.19,17.08,13.94,64.91,0.0,0.0,0.0,50,,46.0,2020,12,Winter
2020-12-17,229.4,100.58333333333331,236.0,Poor,openaq_computed,17.9,5.85,11.05,18.16,14.01,57.83,0.0,0.0,0.0,0,,38.0,2020,12,Winter
2020-12-18,318.2,154.66666666666666,327.0,Very Poor,openaq_computed,19.7,6.25,12.2,17.29,13.08,59.12,0.0,0.0,0.0,52,,23.0,2020,12,Winter
2020-12-19,290.8,138.5,315.0,Very Poor,openaq_computed,20.85,7.05,13.44,15.28,12.43,60.85,0.0,0.0,0.0,0,,28.0,2020,12,Winter
2020-12-20,260.2,139.33333333333334,316.0,Very Poor,openaq_computed,19.6,7.9,13.19,11.28,9.03,70.01,0.0,0.0,0.0,68,,28.0,2020,12,Winter
2020-12-21,443.8,192.83333333333337,356.0,Very Poor,openaq_computed,21.0,7.9,14.06,9.47,6.89,71.26,0.0,0.0,0.0,0,,30.0,2020,12,Winter
2020-12-22,562.4,326.1666666666667,431.0,Severe,openaq_computed,21.2,6.15,13.95,10.18,6.36,71.61,0.0,0.0,0.0,0,,54.0,2020,12,Winter
2020-12-23,464.2,253.33333333333337,402.0,Severe,openaq_computed,21.75,6.75,13.79,11.46,8.59,66.51,0.0,0.0,0.0,55,,41.0,2020,12,Winter
2020-12-24,332.2,178.83333333333334,346.0,Very Poor,openaq_computed,20.85,6.4,13.32,14.48,9.29,65.3,0.0,0.0,0.0,37,,41.0,2020,12,Winter
2020-12-25,327.6,166.33333333333334,336.0,Very Poor,openaq_computed,20.1,6.6,12.76,13.05,9.67,70.81,0.0,0.0,0.0,0,,28.0,2020,12,Winter
2020-12-26,394.6,224.16666666666663,380.0,Very Poor,openaq_computed,21.95,9.3,14.9,21.92,10.01,64.32,0.2,0.0,0.0,42,,41.0,2020,12,Winter
2020-12-27,271.8,105.8,253.0,Poor,openaq_computed,17.75,6.75,12.0,14.77,10.71,52.66,0.0,96.0,0.0,42,,36.0,2020,12,Winter
2020-12-28,268.8,103.58333333333331,246.0,Poor,openaq_computed,16.5,5.45,10.29,16.81,11.27,66.86,0.0,0.0,0.0,0,,30.0,2020,12,Winter
2020-12-29,220.4,121.01666666666668,302.0,Very Poor,openaq_computed,16.55,5.05,9.7,12.82,10.26,76.43,0.0,0.0,0.0,0,,0.0,2020,12,Winter
2020-12-30,317.4,181.0,347.0,Very Poor,openaq_computed,17.05,4.9,9.74,11.17,9.1,79.32,0.0,0.0,0.0,0,,38.0,2020,12,Winter
2020-12-31,568.2,324.3333333333333,430.0,Severe,openaq_computed,18.05,3.5,10.48,9.11,5.67,74.5,0.0,0.0,0.0,0,,30.0,2020,12,Winter
2021-01-01,450.4,299.6666666666667,421.0,Severe,openaq_computed,18.45,9.7,13.68,12.9,9.63,72.48,4.5,0.0,0.0,50,,67.0,2021,1,Winter
2021-01-02,120.62,78.48333333333333,162.0,Moderate,openaq_computed,20.95,12.3,16.01,23.42,15.14,83.0,8.1,0.0,0.0,0,,53.0,2021,1,Winter
2021-01-03,112.5,74.25,148.0,Moderate,openaq_computed,22.3,12.95,16.65,14.15,9.9,88.08,5.6,0.0,0.0,41,,87.0,2021,1,Winter
2021-01-04,80.88,50.23333333333334,84.0,Satisfactory,openaq_computed,21.8,13.95,17.51,14.19,10.73,83.8,2.8,0.0,0.0,0,,58.0,2021,1,Winter
2021-01-05,167.6,106.95,257.0,Poor,openaq_computed,21.8,14.75,17.49,13.34,8.01,86.12,2.7,0.0,0.0,0,,54.0,2021,1,Winter
2021-01-06,160.0,89.46666666666668,198.0,Moderate,openaq_computed,19.45,11.05,14.94,12.56,9.1,85.3,0.0,0.0,0.0,0,,48.0,2021,1,Winter
2021-01-07,220.0,122.76666666666668,303.0,Very Poor,openaq_computed,19.05,9.0,13.42,9.83,6.33,85.28,0.0,0.0,0.0,0,,25.0,2021,1,Winter
2021-01-08,208.4,113.55,279.0,Poor,openaq_computed,20.0,11.1,14.94,16.8,12.12,80.86,0.0,0.0,0.0,41,,0.0,2021,1,Winter
2021-01-09,167.4,103.83333333333331,247.0,Poor,openaq_computed,17.7,8.7,12.3,15.62,14.0,73.87,0.0,0.0,0.0,57,,24.0,2021,1,Winter
2021-01-10,157.2,92.2,208.0,Poor,openaq_computed,17.85,7.3,11.58,19.86,14.1,79.74,0.0,0.0,0.0,0,,34.0,2021,1,Winter
2021-01-11,233.6,134.03333333333333,312.0,Very Poor,openaq_computed,18.2,6.75,11.41,17.58,11.31,77.44,0.0,0.0,0.0,0,,19.0,2021,1,Winter
2021-01-12,340.8,196.1,359.0,Very Poor,openaq_computed,18.55,5.95,10.94,15.91,10.66,76.72,0.0,0.0,0.0,0,,28.0,2021,1,Winter
2021-01-13,573.0,343.3333333333333,438.0,Severe,openaq_computed,18.8,4.75,11.32,10.3,6.7,78.55,0.0,0.0,0.0,0,,27.0,2021,1,Winter
2021-01-14,560.0,328.6666666666667,432.0,Severe,openaq_computed,19.45,8.0,12.26,10.85,4.93,82.2,0.0,0.0,0.0,0,,63.0,2021,1,Winter
2021-01-15,308.8,208.01666666666665,368.0,Very Poor,openaq_computed,17.1,5.3,10.31,11.25,7.76,86.07,0.0,85.0,100.0,47,,59.0,2021,1,Winter
2021-01-16,245.0,167.26,337.0,Very Poor,openaq_computed,18.95,6.7,11.45,16.18,11.41,83.21,0.0,0.0,0.0,48,,51.0,2021,1,Winter
2021-01-17,349.0,230.33333333333337,385.0,Very Poor,openaq_computed,18.15,10.35,13.38,13.57,10.46,86.16,3.0,0.0,0.0,0,,35.0,2021,1,Winter
2021-01-18,352.2,209.66666666666663,369.0,Very Poor,openaq_computed,20.95,10.1,14.64,13.28,9.97,85.07,0.0,0.0,0.0,0,,0.0,2021,1,Winter
2021-01-19,171.6,88.35000000000001,195.0,Moderate,openaq_computed,20.05,10.05,14.23,17.88,14.93,83.49,0.0,0.0,0.0,0,,30.0,2021,1,Winter
2021-01-20,213.2,170.54999999999998,339.0,Very Poor,openaq_computed,20.45,9.3,13.66,18.92,14.39,75.64,0.0,0.0,0.0,41,,20.0,2021,1,Winter
2021-01-21,337.4,205.5,366.0,Very Poor,openaq_computed,21.2,7.4,13.38,13.45,9.73,76.0,0.0,0.0,0.0,0,,27.0,2021,1,Winter
2021-01-22,211.0,128.46666666666667,307.0,Very Poor,openaq_computed,21.0,8.9,14.23,16.49,13.09,76.76,0.0,0.0,0.0,47,,0.0,2021,1,Winter
2021-01-23,291.6,162.86666666666667,334.0,Very Poor,openaq_computed,19.15,9.0,13.11,14.51,9.83,78.66,0.0,0.0,29.0,0,,37.0,2021,1,Winter
2021-01-24,259.4,138.23333333333332,315.0,Very Poor,openaq_computed,18.25,6.5,11.5,10.11,8.25,79.29,0.0,0.0,0.0,0,,0.0,2021,1,Winter
2021-01-25,270.6,142.23333333333332,318.0,Very Poor,openaq_computed,18.3,7.15,11.74,13.78,9.57,76.61,0.0,0.0,0.0,46,,29.0,2021,1,Winter
2021-01-26,353.25,174.4,342.0,Very Poor,openaq_computed,18.8,6.6,11.68,15.58,10.52,73.42,0.0,0.0,0.0,0,,25.0,2021,1,Winter
2021-02-04,191.2,77.93333333333332,160.0,Moderate,openaq_computed,19.7,8.45,13.4,12.59,8.81,82.6,0.0,0.0,0.0,0,,32.0,2021,2,Winter
2021-02-05,147.2,75.75,153.0,Moderate,openaq_computed,20.05,8.75,13.92,16.81,11.58,73.15,0.0,0.0,0.0,0,,0.0,2021,2,Winter
2021-02-06,201.4,99.61666666666667,233.0,Poor,openaq_computed,21.25,9.55,14.75,19.41,12.77,70.48,0.0,0.0,0.0,0,,0.0,2021,2,Winter
2021-02-07,282.4,141.66666666666666,318.0,Very Poor,openaq_computed,22.4,8.55,15.04,13.1,8.33,74.98,0.0,0.0,0.0,0,,0.0,2021,2,Winter
2021-02-08,324.6,160.66666666666666,332.0,Very Poor,openaq_computed,24.05,10.15,16.57,12.25,9.17,70.5,0.0,0.0,0.0,36,,0.0,2021,2,Winter
2021-02-09,253.6,113.6,279.0,Poor,openaq_computed,25.3,11.8,17.72,10.16,7.35,72.3,0.0,0.0,0.0,0,,24.0,2021,2,Winter
2021-02-10,275.6,155.5,328.0,Very Poor,openaq_computed,24.0,11.3,17.01,11.09,7.54,75.07,0.0,0.0,0.0,0,,0.0,2021,2,Winter
2021-02-11,320.4,168.18333333333334,338.0,Very Poor,openaq_computed,24.55,11.2,17.17,10.95,6.97,76.54,0.0,0.0,0.0,0,,19.0,2021,2,Winter
2021-02-12,243.8,148.15,322.0,Very Poor,openaq_computed,24.1,11.65,16.95,10.99,6.14,77.8,0.0,0.0,0.0,0,,29.0,2021,2,Winter
2021-02-13,322.6,156.33333333333334,329.0,Very Poor,openaq_computed,25.6,12.25,18.21,10.95,5.93,71.27,0.0,0.0,0.0,0,,26.0,2021,2,Winter
2021-02-14,357.2,199.5,362.0,Very Poor,openaq_computed,27.0,12.1,18.94,10.7,6.68,67.95,0.0,0.0,22.0,0,,0.0,2021,2,Winter
2021-02-15,298.8,116.95,290.0,Poor,openaq_computed,26.9,12.2,18.77,11.53,7.07,70.49,0.0,0.0,0.0,63,,0.0,2021,2,Winter
2021-02-16,291.2,120.23333333333332,301.0,Very Poor,openaq_computed,25.65,11.65,18.06,9.18,7.43,71.35,0.0,0.0,0.0,0,,0.0,2021,2,Winter
2021-02-17,308.8,136.66666666666666,314.0,Very Poor,openaq_computed,25.55,11.5,18.34,10.79,6.89,71.07,0.0,0.0,0.0,0,,0.0,2021,2,Winter
2021-02-18,278.6,135.20000000000002,313.0,Very Poor,openaq_computed,25.5,11.1,17.86,13.32,7.9,74.3,0.0,0.0,0.0,0,0.0,0.0,2021,2,Winter
2021-02-20,264.6,113.5,279.0,Poor,openaq_computed,25.9,11.7,18.73,15.46,10.56,65.54,0.0,0.0,0.0,43,0.0,0.0,2021,2,Winter
2021-02-21,245.4,105.38333333333333,252.0,Poor,openaq_computed,27.4,12.7,19.49,17.32,10.66,66.12,0.0,0.0,0.0,69,0.0,0.0,2021,2,Winter
2021-02-22,280.4,71.32000000000001,138.0,Moderate,openaq_computed,29.55,13.1,21.48,10.54,8.12,55.88,0.0,0.0,0.0,42,0.0,0.0,2021,2,Winter
2021-02-23,231.4,57.2,95.0,Satisfactory,openaq_computed,30.1,13.6,22.03,12.07,8.21,57.57,0.0,0.0,0.0,0,0.0,0.0,2021,2,Winter
2021-02-24,327.4,153.85,327.0,Very Poor,openaq_computed,30.25,13.65,22.53,15.04,9.46,58.9,0.0,0.0,0.0,0,0.0,0.0,2021,2,Winter
2021-02-25,243.2,97.31666666666666,225.0,Poor,openaq_computed,30.85,15.5,23.21,17.87,11.12,56.31,0.0,0.0,0.0,0,0.0,0.0,2021,2,Winter
2021-02-26,132.2,56.1,94.0,Satisfactory,openaq_computed,30.35,19.0,24.11,15.5,10.71,42.45,0.0,0.0,0.0,0,0.0,0.0,2021,2,Winter
2021-02-28,219.2,70.18333333333334,135.0,Moderate,openaq_computed,27.5,14.3,20.38,21.39,12.7,45.94,0.0,0.0,0.0,0,0.0,0.0,2021,2,Winter
2021-03-01,189.8,59.06666666666666,98.0,Satisfactory,openaq_computed,27.55,14.7,20.66,25.68,17.76,40.07,0.0,0.0,0.0,0,0.0,0.0,2021,3,Spring
2021-03-02,156.8,60.48,103.0,Moderate,openaq_computed,29.35,15.05,22.29,18.84,12.41,38.95,0.0,0.0,0.0,0,0.0,0.0,2021,3,Spring
2021-03-03,347.6,154.2,327.0,Very Poor,openaq_computed,31.4,15.15,23.65,10.59,5.56,44.49,0.0,0.0,0.0,0,0.0,0.0,2021,3,Spring
2021-03-04,211.2,83.7,179.0,Moderate,openaq_computed,30.1,15.9,22.63,24.06,15.1,44.7,0.0,0.0,0.0,0,0.0,0.0,2021,3,Spring
2021-03-05,242.0,72.2,141.0,Moderate,openaq_computed,30.6,15.3,22.63,17.78,12.36,42.83,0.0,0.0,0.0,0,0.0,0.0,2021,3,Spring
2021-03-06,285.6,99.03333333333336,231.0,Poor,openaq_computed,33.15,15.35,24.8,18.0,10.82,42.08,0.0,0.0,0.0,0,0.0,0.0,2021,3,Spring
2021-03-07,253.6,96.2,221.0,Poor,openaq_computed,31.1,19.15,24.73,23.44,14.9,50.32,0.0,0.0,0.0,0,0.0,0.0,2021,3,Spring
2021-03-08,308.4,126.3,306.0,Very Poor,openaq_computed,32.2,18.45,24.72,11.63,7.24,59.26,0.2,0.0,0.0,0,0.0,0.0,2021,3,Spring
2021-03-09,292.6,99.46666666666664,232.0,Poor,openaq_computed,31.0,18.35,23.86,13.36,8.0,61.49,0.1,0.0,0.0,0,0.0,0.0,2021,3,Spring
2021-03-10,338.0,100.6,236.0,Poor,openaq_computed,32.6,16.6,24.76,10.93,7.93,52.59,0.0,0.0,0.0,45,0.0,0.0,2021,3,Spring
2021-03-11,184.0,40.8,69.0,Satisfactory,openaq_computed,30.5,17.95,23.39,17.58,10.5,54.06,0.7,0.0,0.0,0,0.0,0.0,2021,3,Spring
2021-03-12,263.5,66.06666666666666,121.0,Moderate,openaq_computed,30.3,16.2,23.35,11.75,6.78,60.81,0.0,0.0,0.0,0,0.0,0.0,2021,3,Spring
2021-03-13,200.5,68.53333333333335,129.0,Moderate,openaq_computed,30.1,16.4,23.23,17.1,10.51,50.34,0.0,0.0,0.0,0,0.0,0.0,2021,3,Spring
2021-03-14,256.0,75.66666666666667,153.0,Moderate,openaq_computed,31.65,17.6,24.11,17.34,11.4,50.76,0.0,0.0,0.0,57,0.0,0.0,2021,3,Spring
2021-03-15,311.0,83.03333333333335,177.0,Moderate,openaq_computed,32.25,17.25,24.42,18.79,11.44,46.75,0.0,100.0,0.0,41,0.0,0.0,2021,3,Spring
2021-03-16,364.0,85.13333333333334,184.0,Moderate,openaq_computed,32.9,17.55,25.1,11.63,9.51,42.39,0.0,0.0,0.0,0,0.0,0.0,2021,3,Spring
2021-03-17,437.0,128.33333333333334,307.0,Very Poor,openaq_computed,33.1,17.5,24.78,17.65,7.77,46.66,0.0,0.0,0.0,0,0.0,63.0,2021,3,Spring
2021-03-18,179.0,45.75,77.0,Satisfactory,openaq_computed,32.3,19.5,24.69,17.88,8.43,50.61,0.0,0.0,0.0,0,0.0,57.0,2021,3,Spring
2021-03-19,278.5,72.3,142.0,Moderate,openaq_computed,32.55,17.6,24.93,20.14,11.53,43.87,0.0,0.0,0.0,42,0.0,62.0,2021,3,Spring
2021-03-20,330.0,105.56666666666666,252.0,Poor,openaq_computed,33.7,18.0,25.78,21.13,9.69,42.33,0.0,0.0,0.0,0,0.0,0.0,2021,3,Spring
2021-03-21,229.0,67.76666666666667,127.0,Moderate,openaq_computed,33.25,18.85,25.0,21.87,11.59,48.09,0.0,0.0,0.0,0,0.0,56.0,2021,3,Spring
2021-03-22,264.0,108.93333333333334,263.0,Poor,openaq_computed,32.3,20.15,24.67,30.6,11.12,48.74,0.5,0.0,0.0,47,0.0,0.0,2021,3,Spring
2021-03-23,281.0,72.56666666666666,142.0,Moderate,openaq_computed,31.15,16.85,24.39,17.56,9.76,43.54,0.0,0.0,0.0,0,0.0,0.0,2021,3,Spring
2021-03-24,159.0,59.23333333333333,99.0,Satisfactory,openaq_computed,30.55,16.7,23.52,23.33,16.17,40.44,0.0,0.0,0.0,0,0.0,0.0,2021,3,Spring
2021-03-25,228.0,59.35,99.0,Satisfactory,openaq_computed,30.85,16.2,23.63,21.18,13.78,46.29,0.0,0.0,0.0,0,0.0,0.0,2021,3,Spring
2021-03-26,276.0,102.45,242.0,Poor,openaq_computed,32.85,17.8,25.57,11.97,7.76,45.45,0.0,0.0,0.0,0,0.0,0.0,2021,3,Spring
2021-03-27,506.0,203.0,364.0,Very Poor,openaq_computed,35.4,18.6,27.9,10.37,7.17,43.2,0.0,0.0,0.0,0,0.0,0.0,2021,3,Spring
2021-03-28,267.5,76.35,155.0,Moderate,openaq_computed,37.7,21.6,29.25,13.75,8.67,37.42,0.0,0.0,0.0,0,0.0,0.0,2021,3,Spring
2021-03-29,380.0,99.9,234.0,Poor,openaq_computed,36.7,23.25,30.16,35.5,19.18,30.15,0.0,0.0,0.0,0,0.0,0.0,2021,3,Spring
2021-03-30,336.5,112.0,274.0,Poor,openaq_computed,34.2,21.9,27.65,27.87,20.68,22.6,0.0,0.0,0.0,92,0.0,51.0,2021,3,Spring
2021-04-01,212.5,64.8,117.0,Moderate,openaq_computed,33.15,17.3,25.26,15.48,12.21,16.68,0.0,0.0,0.0,0,0.0,0.0,2021,4,Spring
2021-04-02,233.5,82.9,177.0,Moderate,openaq_computed,33.8,16.85,25.16,13.32,8.85,19.05,0.0,0.0,0.0,0,0.0,0.0,2021,4,Spring
2021-04-04,352.0,107.5,259.0,Poor,openaq_computed,38.0,19.5,29.38,18.12,10.39,25.93,0.0,0.0,0.0,0,0.0,0.0,2021,4,Spring
2021-04-05,353.5,107.0,257.0,Poor,openaq_computed,37.65,22.6,30.11,16.49,10.05,28.92,0.0,0.0,0.0,0,0.0,0.0,2021,4,Spring
2021-04-06,239.5,70.89999999999999,137.0,Moderate,openaq_computed,35.55,21.5,28.65,19.86,11.52,30.6,0.0,0.0,0.0,0,0.0,53.0,2021,4,Spring
2021-04-07,138.0,46.9,79.0,Satisfactory,openaq_computed,34.0,20.45,27.12,15.89,11.51,24.63,0.0,0.0,0.0,0,0.0,54.0,2021,4,Spring
2021-04-08,239.5,85.76666666666667,186.0,Moderate,openaq_computed,35.25,18.55,26.93,16.68,11.1,21.32,0.0,0.0,0.0,0,0.0,0.0,2021,4,Spring
2021-04-09,224.0,67.95,127.0,Moderate,openaq_computed,36.15,19.35,28.22,19.97,11.34,18.3,0.0,0.0,0.0,0,0.0,0.0,2021,4,Spring
2021-04-12,292.0,78.13333333333334,161.0,Moderate,openaq_computed,37.85,21.95,30.29,19.83,12.28,21.69,0.0,0.0,0.0,0,0.0,0.0,2021,4,Spring
2021-04-13,253.0,66.33333333333333,122.0,Moderate,openaq_computed,38.75,22.0,30.63,27.24,13.55,21.97,0.0,0.0,0.0,0,0.0,0.0,2021,4,Spring
2021-04-14,284.0,71.3,138.0,Moderate,openaq_computed,38.75,22.95,30.98,19.56,10.76,19.03,0.0,0.0,20.0,0,0.0,0.0,2021,4,Spring
2021-04-15,337.0,100.3,235.0,Poor,openaq_computed,38.75,22.55,29.42,30.98,10.71,32.92,2.6,0.0,26.0,0,0.0,0.0,2021,4,Spring
2021-04-16,81.5,14.25,24.0,Good,openaq_computed,34.2,19.65,27.46,17.67,10.1,44.31,0.0,0.0,32.0,0,0.0,0.0,2021,4,Spring
2021-04-17,174.0,55.9,93.0,Satisfactory,openaq_computed,35.3,21.3,28.88,17.24,8.35,29.05,0.0,0.0,69.0,82,0.0,0.0,2021,4,Spring
2021-04-18,286.5,93.6,213.0,Poor,openaq_computed,37.1,21.35,29.46,19.02,11.24,28.83,0.0,0.0,100.0,71,0.0,0.0,2021,4,Spring
2021-04-19,161.5,66.25,122.0,Moderate,openaq_computed,33.9,22.35,27.7,29.02,15.37,28.73,0.0,0.0,66.0,58,77.0,0.0,2021,4,Spring
2021-04-20,113.0,39.3,66.0,Satisfactory,openaq_computed,31.9,18.95,26.24,23.0,13.49,40.51,0.0,0.0,62.0,55,82.0,0.0,2021,4,Spring
2021-04-21,145.0,42.76666666666667,72.0,Satisfactory,openaq_computed,32.95,19.75,26.52,20.42,8.69,42.55,0.0,0.0,81.0,73,0.0,0.0,2021,4,Spring
2021-04-22,129.0,44.05,74.0,Satisfactory,openaq_computed,34.3,22.5,27.71,24.51,17.49,35.18,0.0,0.0,81.0,68,0.0,71.0,2021,4,Spring
2021-04-23,107.75,26.45,44.0,Good,openaq_computed,33.6,18.85,26.49,18.58,12.99,35.62,0.0,0.0,84.0,80,100.0,75.0,2021,4,Spring
2021-04-26,438.0,156.0,328.0,Very Poor,openaq_computed,41.0,23.4,32.78,19.17,9.69,21.77,0.0,0.0,82.0,81,90.0,0.0,2021,4,Spring
2021-04-27,431.5,109.33333333333331,265.0,Poor,openaq_computed,41.5,24.25,33.83,17.65,10.76,19.28,0.0,0.0,96.0,87,87.0,79.0,2021,4,Spring
2021-04-28,361.5,83.86666666666666,180.0,Moderate,openaq_computed,40.7,25.5,33.32,23.85,11.09,21.13,0.0,0.0,59.0,88,0.0,0.0,2021,4,Spring
2021-04-29,388.0,133.0,311.0,Very Poor,openaq_computed,39.7,24.65,32.2,14.84,9.26,27.8,0.0,0.0,94.0,89,0.0,0.0,2021,4,Spring
